"externalId"||`||"classificationOfInstructionalProgramCode"||`||"courseNumber"||`||"courseTitle"||`||"departmentExternalId"||`||"institutionExternalId"||`||"facilityExternalId"||`||"description"
"HIST032  CH"||`||""||`||"HIST032  CH"||`||"Latin America Since Independence"||`||"PHST"||`||"PO"||`||"PO"||`||"The history of Latin America from 1820s to the present, including the complex process of national consolidation, the character of new societies, the integration of Latin American nations into the world market, the dilemma of mono-export economies, political alternatives to the traditional order and relations with the United States. (Core course, Latin America and the Caribbean)"
"HIST041  AF"||`||""||`||"HIST041  AF"||`||"Africa in World Politics from 84"||`||"PHST"||`||"PO"||`||"PO"||`||"Attention given to developing a broad understanding of the political, economic, and social changes in Africa after the arrival of Europeans on the continent. The course analyzes the long-lasting socio-political impacts of the Berlin Conference in present-day Africa in terms of governance and ethnic conflicts. We will also bring into sharper focus the Cold War, the rise of strongmen, development issues, new forms of civil society, and democratization processes in Africa. Letter grade only. "
"HIST042  PZ"||`||""||`||"HIST042  PZ"||`||"Slavery and Freedom"||`||"ZHIS"||`||"PZ"||`||"PZ"||`||"Slavery and Freedom in the Black Atlantic:||``||||``||Beginning in the fifteenth century and ending in the twentieth, this course examines the history of slavery in the Atlantic world and the complex shifts that led to its abolition. Ultimately, students will examine how slavery shaped African diasporic cultures in the Americas and the long-term effects of the slave trade on the African continent. Moreover, students will study how slavery shaped modern financial and political systems including capitalism, industrialism, and imperialism."
"HIST043  PO"||`||""||`||"HIST043  PO"||`||"Middle East in Modern Times"||`||"PHST"||`||"PO"||`||"PO"||`||"Survey of the social, political and cultural history of the Middle East and North Africa since 1500, examining the transition from the age of empires to the emergence of nation-building projects in the region. Subjects include state and society under early modern Islamic empires; Western colonialism and imperialism; the integration of the region into the world economy; and the emergence of the nation state system in the Middle East and North Africa. (Africa/African Diaspora, South Asia, and the Middle East)"
"HIST048  SC"||`||"54.0101"||`||"HIST048  SC"||`||"Gndr/Tstmny in LatAm & Caribbean"||`||"SHIS"||`||"SC"||`||"SC"||`||"The course is structured around pathbreaking texts that are life histories of non-elite women or testimonies. Through testimony we will explore problems of theory and analysis addressing feminism, womynism, racial justice, and economic dignity, as well as the queering of revolution in 21st century Latin America and the Caribbean. Today, African and Indigenous gender identities lie at the heart of movements for justice that have won national power. This region of the world with 600 million people has lifted 70 million people out of poverty in recent decades, thanks to the organizing of women such as those whose words we will read and hear in this course."
"HIST054  CM"||`||""||`||"HIST054  CM"||`||"Bread & Circuses in Ancient Rome"||`||"MHIS"||`||"CM"||`||"CM"||`||"This course explores various categories of Roman culture that defined both private lives and the public image of society. Topics include wealth, patronage, gender, slavery, violence, and death. By examining a variety of primary sources - histories, poetry, letter, and urban fabric - we shall better appreciate the ways in which private life in ancient Rome was a public performance. ||``||"
"HIST056  CM"||`||""||`||"HIST056  CM"||`||"Middle East: Ottomans to Present"||`||"MHIS"||`||"CM"||`||"CM"||`||"Islamic Societies- from the Ottomans to the Present||``||This survey course examines the social, political, and economic history of  Shamanic societies since c.1500.  Beginning with an examination of the Turkic 'gunpowder empires' of the early modern period, the course will go on to explore the ways in which capitalist market economies, European penetration, and nation building projects have transformed and restructured the region during the nineteenth and twentieth centuries.  Subjects include state and society under the Ottomans, Safavids, and Mughals, colonialism and imperialism, capitalism and the integration of the region into the world system, responses to the challenge of the West, the territorial settlement of the Middle East and the emergence of the Mandate System after the first World War, nationalism, the question of Palestine, and the revival of Islamic movements in modern times. "
"HIST059  CM"||`||"54.0101"||`||"HIST059  CM"||`||"Civilizations of East Asia"||`||"MHIS"||`||"CM"||`||"CM"||`||"The rise and development of Chinese (Sinitic/Confucian) civilization from Neolithic origins to its full maturation in the 18th century and the struggle of countries on the periphery of the Chinese cultural zone - primarily Japan and secondarily Korea and Vietnam - to retain distinct cultural and political identities while borrowing aspects of Chinese culture. Themes include state building, the changing role of women, cultural and aesthetic traditions, religious values, and political patterns. Special attention is given to divergent paths of pre-modern development which helped condition 20th-century approaches to political/economic modernization. Satisfies general education requirement."
"HIST059  PZ"||`||""||`||"HIST059  PZ"||`||"North American Agriculture"||`||"ZHIS"||`||"PZ"||`||"PZ"||`||"This course examines the history of food cultivation and agricultural development in North||``||America and the United States from a global perspective, with a focus on the ecological and||``||health impacts of food production and consumption. We will study topics including pre-colonial||``||histories of Indigenous land use and food production in diverse geographical contexts, including||``||Mexico, the Caribbean, California, the Mississippi Valley, Great Lakes, and Atlantic coastal||``||regions; European colonial agriculture and the establishment of plantation slavery; the rise of||``||industrial/chemical agriculture and rural transformation in the United States; and the role of||``||the United States in transforming global food systems."
"HIST062  PO"||`||""||`||"HIST062  PO"||`||"China, Japan, Korea in 20th Cent"||`||"PHST"||`||"PO"||`||"PO"||`||"Modern East Asia: China, Japan and Korea in the 20th Century. History of China, Japan and Korea from the late 19th century to the late 20th century. Focuses on transnational themes, such as revolution, colonialism and modernity that have shaped the politics and identities of East Asians in recent times. (Core course, Asian)"
"HIST068  PZ"||`||""||`||"HIST068  PZ"||`||"NaturalDisaster/ColdWar Cameroon"||`||"ZHIS"||`||"PZ"||`||"PZ"||`||"Natural Disaster and 'Latent Violence' in Cold War Cameroon:||``||This course explores the concept of 'latent violence to analyze the intersection of the 'natural' world's poorly understood capacity to produce toxicity, the limited capacity of international scientists to predict, present, or explain toxic harm and death, and, the autocratic power of postcolonial, Cold-War era state to withhold or unleash bureaucratic, scientific, or militaristic attention in times of crisis. The case study is Cameroon's 1986 Lake Nyos Disaster, which asphyxiated over 1,700 people and roughly 3,500 head of cattle. Students will analyze archival materials, scientific reports and journalism, Cameroonian fiction, and oral history interviews with survivors, scientists, and relief workers. ||``||"
"HIST071  PO"||`||""||`||"HIST071  PO"||`||"Modern Europe Since 1789"||`||"PHST"||`||"PO"||`||"PO"||`||"This course offers an introduction to the political and social history of Europe since the French Revolution, focusing on the themes of revolution, modernity, totalitarianism, and globalization. We examine liberal and nationalist challenges to absolutism; industrialization and imperialism; great power competition and World War I; fascism and communism; World War II and the Cold War; and decolonization and European integration. While tracing pan-European developments, we pay attention to the diversity of experiences within Europe as well as Europe's relationship with the wider world."
"HIST082  HM"||`||""||`||"HIST082  HM"||`||"Science&Technol in Modern World"||`||"HHSS"||`||"HM"||`||"HM"||`||"An examination of several important episodes in the history of chemistry, biology, physics and medicine from the late 18th to mid-20th centuries. We will pay particular attention to the ways in which new scientific theories have been developed and evaluated, to the impact of cultural beliefs about gender and race on science, and to fundamental debates within science and medicine about what counts as good evidence and proper methodology.||``||||``||HSA Writing Intensive: No"
"HIST087  PZ"||`||""||`||"HIST087  PZ"||`||"History of Modern Medicine"||`||"ZHIS"||`||"PZ"||`||"PZ"||`||"In this course, students will study the rise of the modern medical profession from the sixteenth century to the near present. This course examines the development and spread of Western medicine from one of many competing Eurasian-African healing traditions into a hegemonic knowledge system by the twentieth century. Key themes include the spread of medical practice through imperial expansion, economic competition for patients, the rise of scientific medicine, the capitalization of healthcare, and race and gender in the making of medical identity."
"HIST099  CM"||`||""||`||"HIST099  CM"||`||"Cold War America"||`||"MHIS"||`||"CM"||`||"CM"||`||"The Cold War dramatically shaped the politics, culture, and society of the United States while giving the country an altered place in the world. This course provides both a way to think about U.S. History within a global context and an introduction to historical analysis, research, and writing. Topics include the Red Scare, Civil Rights, consumer culture, decolonization, and CIA interventions, immigration policy, the Reagan Revolution, and the fall of the Berlin Wall the dissolution of the USSR. We will pay close attention to the relationships between domestic and foreign affairs and politics and popular culture."
"HIST101T CH"||`||""||`||"HIST101T CH"||`||"California in the Sixties"||`||"PHST"||`||"PO"||`||"PO"||`||"This research seminar introduces students to historical research methods while providing a broad introduction to the history of California (particularly Southern California) in the period historians call 'the long Sixties.' By reading historical scholarship and conducting our own research in local archives, the class examines the histories of protest and movement-making; popular culture and the arts; racial inequality and the quest for rights; and suburbanization."
"HIST102  PO"||`||""||`||"HIST102  PO"||`||"History of California"||`||"PHST"||`||"PO"||`||"PO"||`||"This reading seminar explores the history of California, from the pre-contact era to the present. Grounded in current scholarship, while drawing from classic texts, the class centers the experiences of diverse (and sometimes disparate) people who have lived, worked, built, struggled, created, and survived in this land of both somber realities and persistent dreams."
"HIST105  PO"||`||""||`||"HIST105  PO"||`||"Achilles to Alexander"||`||"PHST"||`||"PO"||`||"PO"||`||"This course explores the history of ancient Greece, from the wrath of Achilles to the campaigns of Alexander the Great, from the archaic world of Odysseus to the democratic splendors of Periclean Athens (ca. 1200  323 B.C.E.) There will be a strong emphasis on critical engagement with the entire range of primary sources  including the Homeric epics, the histories of Herodotus and Thucydides, and the material and archaeological remains  and on the enduring historical, political and cultural legacies of ancient Greece. Letter grade only. (Ancient and Medieval Mediterranean) Previously offered as HIST101  PO."
"HIST111  CM"||`||""||`||"HIST111  CM"||`||"Topics in European History"||`||"MHIS"||`||"CM"||`||"CM"||`||"Selected topics in European history.  The topic for Spring 2023 is: 'The History of Reproduction in the Atlantic World, 1500-present'||``||||``||This course will explore the history of human reproduction from the 1500s to the present in Europe, North America, and the Atlantic World. We will examine reproductive customs and practices, including abortion; the medicalization of childbirth and reproductive technologies; laws related to reproduction; cultural representations of pregnancy, parenthood, and personhood; the roles of race, religion, class, gender, and politics. "
"HIST112  SC"||`||"54.0101"||`||"HIST112  SC"||`||"Hist of Sea: Portuguese Empire"||`||"SHIS"||`||"SC"||`||"SC"||`||"The Tragic History of the Sea: Portuguese Empire and the Early Modern World. How do we account for the timing, pace, and geography of European imperialism? Histories of colonialism tend to privilege the enterprises of Spain, England, and France. Yet in the long sixteenth century, the small kingdom of Portugal was one of the preeminent colonial powers, with extensive if dispersed conquests in Africa and Asia, and a burgeoning plantation-colony in Brazil. This course examines Portugal, the Portuguese Empire, and the trans-imperial borderlands as an entree into thinking about the First Age of Globalization, c. 1500-1800. We look at the genesis of the Portuguese Empire; relations between colony and metropole; the involvement of other Europeans in the imperial project; and the experience of Portuguese missionaries both within and beyond the borders of the empire. The course concludes by considering the legacies of the Portuguese imperial moment. Particular focus will be on contrasting the imperial experiences in Asia, Africa, and South America. Sources include poems, novels, travel narratives, contemporary histories, archival documents, and a range of secondary literature.||``||"
"HIST123  CM"||`||""||`||"HIST123  CM"||`||"History of the American West"||`||"MHIS"||`||"CM"||`||"CM"||`||"This course examines the role of the American West within U.S. history from the Gold Rush era to the present. Students will examine major themes within the field such as migration and settlement, the environment, role of the federal government/public policy, popular culture, and the peopling of the West. The course will address historian Frederick Jackson Turner's thesis regarding the uniqueness of the American experience and character on the frontier."
"HIST123  PO"||`||""||`||"HIST123  PO"||`||"Historiography of Native America"||`||"PHST"||`||"PO"||`||"PO"||`||"This advanced seminar is designed to dive into the field of Native American history and the major trends that have shaped it. In addition to reading recent works on the history of Native America, we will discuss the long-term historiographical trends in which these works are situated. The course will explore history as a discipline, the interpretative tools scholars use, and the various methodologies with which we can approach the historical record."
"HIST125  CM"||`||""||`||"HIST125  CM"||`||"Asian American Hist:1850-Present"||`||"MHIS"||`||"CM"||`||"CM"||`||"This survey course examines the history of Asian immigrant groups and their American-born descendants as they have settled and adjusted to life in the United States. We will explore issues such as the experience of immigration, daily life in urban ethnic enclaves, and racist campaigns against Asian immigrants. Throughout the course, we will ask how these issues relate to a larger history of American nation-building and diplomatic relations with Asia."
"HIST128  CM"||`||""||`||"HIST128  CM"||`||"LGBTQ History of the U.S."||`||"MHIS"||`||"CM"||`||"CM"||`||"This course explores the experiences of people in the United States whom we might today define as gay, lesbian, bisexual, transgender or queer. Drawing on recent scholarship, it analyzes those experiences in the context of American political, economic, social, legal, urban, and military history, with emphasis on the 20th century. Topics include changing categories of identity, the role of state policies and actions, the effects of wartime, Cold War persecution, the rise of gay and lesbian liberation movements, the impact of the AIDS epidemic, the emergence of queer theory, debates over military exclusion and same-sex marriage, and the significance of race, religion, class, gender, and region.||``||||``||"
"HIST132  CM"||`||""||`||"HIST132  CM"||`||"Genocide/Hum-Rights 20thC Europe"||`||"MHIS"||`||"CM"||`||"CM"||`||"During the twentieth century, the totality and modern features of the mass murder of civilians proved so alarming and unprecedented that by mid-century observers, led by Raphael Lemkin, developed a new concept for this historical phenomenon: genocide. This course will focus on case studies of genocide and genocide prevention in Europe. How do border changes, nation-state formation, and the collapse and rise of empires trigger ethnic cleansing and genocide as occurred in the Ottoman Empire, the Second World War, and more recently in the post-Soviet conflicts in the former Yugoslavia? Lectures and discussions will delve into specific topics, such as the role of racism, anti-Semitism and biopolitics, the psychological responses of victims, the inclusion of rape as a genocidal war crime, the response of bystanders, perpetrator motivation, and trends in post-genocidal societies such as trials, memorialization and compensation.||``||"
"HIST133  AF"||`||""||`||"HIST133  AF"||`||"Slavery & Freedom in New World"||`||"PHST"||`||"PO"||`||"PO"||`||"This is a survey course intended to cover the history of Africans and their descendants in the Americas from the epoch of the transatlantic Slave Trade until the end of the nineteenth century. The course is divided into two general sections: the slave epoch and emancipation (and its aftermath). (Africa, African Diaspora and Middle East; United States) Previously offered as HIST143  AF."
"HIST134  CM"||`||"54.0101"||`||"HIST134  CM"||`||"Dostoevskii's Russia"||`||"MHIS"||`||"CM"||`||"CM"||`||"This course is: (1) a study of Dostoevskii's life, his religious and ideological beliefs as articulated in major fictional and non-fictional works, his contributions to nineteenth-century debates about Russia's place in the world and its historical 'mission'; (2) The Russian social, religious and ideological context(s) in which Dostoevskii operated.  Satisfies the General Education requirement."
"HIST137  SC"||`||"54.0101"||`||"HIST137  SC"||`||"Eating/Drinking: Totalitarianism"||`||"SHIS"||`||"SC"||`||"SC"||`||"Eating and Drinking in the Time of Totalitarianism. Between the 1920s and 1950s, a number of Europe's fledgling democracies disintegrated||``||into totalitarian dictatorships. During the past thirty or so years, scholars of modern Europe have begun to question the degree to which these regimes really were ?totalitarian? in their expression of power. This seminar, therefore, is designed to explore the political and cultural histories of twentieth century Europe's totalitarian regimes, including Fascist Italy, Nazi Germany, Soviet Russia, and others via the analytical lenses of various types of foodstuffs and beverages. Ranging in topics from the production of geneticallymodified strains of wheat to the politics of women's labor and consumption (public/private responsibilities, shopping and cooking, resistance and non-compliance via eating and drinking, etc.) to, finally, the regulation and enjoyment of alcoholic beverages, we will explore these societies ?from above? and ?from below? by evaluating the degree to which everyday eating and drinking impacted both the construction of these notorious dictatorships and the on-the-ground realities of everyday, quotidian experience. 	"
"HIST138  PZ"||`||""||`||"HIST138  PZ"||`||"Hist and Sci of Innateness"||`||"ZHIS"||`||"PZ"||`||"PZ"||`||"[Also||``||Psyc 138] Human nature has long been invoked to understand and justify our||``||behaviors. After the advent of Darwinian evolution and Mendels gene theory,||``||however, the notion of instinct gained authority, reshaping categories like race||``||and nature. We will track that shift and examine its effects on political economy||``||and social policy."
"HIST142E CM"||`||""||`||"HIST142E CM"||`||"Cult & Pol in Europe: 1880-1918"||`||"MHIS"||`||"CM"||`||"CM"||`||"Explores the relationship between politics, culture, and social change in Western and Central Europe.  Units will focus on important cities including Vienna, Berlin,  Munich, Prague, Budapest, and Paris.  Topics include the rise of psychoanalysis, impressionism, and expressionism, conceptions, of decadence, cultural pessimism, and anxieties about changing gender roles.  Offered every other year.||``||"
"HIST143  SC"||`||"54.0101"||`||"HIST143  SC"||`||"Cuba/Bolivia/Vzla: Revolution"||`||"SHIS"||`||"SC"||`||"SC"||`||"We will explore how racial identities have shaped resistance in Bolivia, Cuba and Venezuela, and analyze the nature of new freedoms in these contemporary revolutions. "
"HIST146  PO"||`||""||`||"HIST146  PO"||`||"Persian Book of Kings: Shahnameh"||`||"PHST"||`||"PO"||`||"PO"||`||"The Persian epic of the Shahnameh: The Persian Book of Kings, composed by the poet Abu'l Qasim Firdawsi between the years 980 and 1010, tells the mythic story of ancient Iran from the time of creation to the Arab conquest of the seventh century.  In its pages are unforgettable tales of triumph and failure, heroism and betrayal, love and grief, and of encounters with martial heroes, mythical birds, and otherworldly demons.  As an epic it opens a window into the Persianate world, spanning Iran, India, and Central Asia, bringing its cultures into view.  This course covers the entirety of the epic in translation and explores the overarching themes running through it.  It further details the material culture and illustrated manuscript tradition of the Shahnameh and its reproduction in medieval and early modern Islamic courts where it endured as a princely manual on empire and kingship."
"HIST148  PO"||`||""||`||"HIST148  PO"||`||"British Empire Middle East"||`||"PHST"||`||"PO"||`||"PO"||`||"This course covers the eighteenth- to twentieth-century history of the British Empire in the diverse area commonly referred to as the Middle East: the Arabian peninsula, Egypt, Sudan (the Anglo-Egyptian Condominium) and portions of the former Ottoman Empire that fell under British mandate after World War One, namely Iraq, Palestine and Transjordan. It also places British interest in the Middle East in a broader global context, paying particular attention to intra-European imperial rivalries as well as to Britain's presence in the Eastern Mediterranean, Persia and India."
"HIST149  SC"||`||"54.0101"||`||"HIST149  SC"||`||"Themes/Methods African History"||`||"SHIS"||`||"SC"||`||"SC"||`||"Themes and History in African History. In this history seminar, we will examine methods, themes, concepts, and debates in African history. We will investigate early Black diasporic approaches to studying Africa's past, as well as the construction of Africa as a field?its professional foundations in both the Cold War and student protest. We will then explore works that draw on the range of methodologies used in writing African History: including archaeology, linguistics, oral history, ecology, anthropology, and area studies. Topics will span Africa's early past (the Sudanic empires of West Africa, Bantu migration, trans-Saharan trade); Atlantic and Indian Ocean slavery and the slave trade; race and racialization in African studies; twentieth-century transnational movements and anticolonial politics; and the ethics of speculation in post-colonial histories. Equipped with familiarity in both foundational and newly published works, students will be encouraged to think as historians across disciplines, to read academic texts for both argument and method, and to think expansively of what archives can be."
"HIST151  PZ"||`||""||`||"HIST151  PZ"||`||"Race & Medicine in U.S. History"||`||"ZHIS"||`||"PZ"||`||"PZ"||`||"Race and Medicine in U.S. History:||``||||``||Beginning with the establishment of plantation slavery and the process of expropriating Native American land in the colonial Americas, Anglo-American physicians have used theories of racial difference to interpret health in the Americas. In this course, students will trace the rise of scientific race concept and its dissemination in U.S. Medicine from the colonial period to the present. Finally, this course asks students to consider how everyday activists and physicians have challenged the use of race in medicine in diverse social movements in U.S. history."
"HIST154  PZ"||`||""||`||"HIST154  PZ"||`||"You Can't Teach That"||`||"ZHIS"||`||"PZ"||`||"PZ"||`||"You Can't Teach That: An Essay on an Attempt to Re-Establish ||``||Academic Freedom.||``||||``||This seminar examines academic freedom by probing limits on the||``||permissibility of speech, especially faculty speech, in US college ||``||classrooms during two eras: (i) the present and immediate past and (ii) ||``||the long twentieth century.  Along with examining several case studies ||``||and reading key texts that make the case for academic freedom, the ||``||course engages in the praxis of teaching important artistic, political, ||``||and scholarly works that push, or perhaps cross, the boundaries of ||``||permissibility for classroom teaching in our own time and place, ||``||including Joshua Cohen's 2021 novel, The Netenyahus, Radu Jude's ||``||2021 film, Bad Luck Banging or Loony Porn and one or more ||``||ethnographic texts concerned with social worlds in which normative ||``||behavior would lead to severe sanctions if it occurred here (on our ||``||campus) and now (in 2023).    "
"HIST157  CM"||`||""||`||"HIST157  CM"||`||"Gender & Sexuality in Latin Amer"||`||"MHIS"||`||"CM"||`||"CM"||`||"This course introduces students to the emerging historiography on gender and sexuality in Latin America. We examine changing gender roles and shifting constructions of masculinity, femininity and honor in Latin America with particular attention to issues of sexuality, sexual preference, sexual constraints, and sexual transgressions. Topics include the encounter between Indigenous peoples and Europeans, slavery, honor and whiteness during the independence era, prostitution, maternalism, patriarchy, queer studies, feminism, labor and class, nationalism, and dictatorships, social protest and transgendered studies. Readings include works on the colonial period and the 19th century, but most of the course will focus on these issues in the context of the 20th century.||``||"
"HIST160  CM"||`||""||`||"HIST160  CM"||`||"EnviroLab Asia:Research/Method"||`||"MHIS"||`||"CM"||`||"CM"||`||"This course examines the relationship between the environment and political, social, economic and cultural issues in East and Southeast Asia. In particular, it studies this relationship within the country being studied by EnviroLab Asia in the academic year. The course introduces students to a cross-disciplinary approach to study this relationship by exposing students to methodologies in humanities and social sciences as well as the history of country. The cross-disciplinary training will prepare students for a Clinic Trip at the end of the semester in which the students will travel to the country being studied to carry out research on the ground where they will apply their learned methodologies. Also listed as EA 021 CM.||``||"
"HIST166  CM"||`||""||`||"HIST166  CM"||`||"Murder & Mayhem Imperial China"||`||"MHIS"||`||"CM"||`||"CM"||`||"This course examines the intersection between law and society in imperial China. Focusing primarily on the Qing dynasty (1644-1911), we will read records of crimes and disputes as windows into the ideal and reality of everyday life. Topics studied include the social and cultural fabrics of imperial China (e.g. government, family, and beliefs); the Qing legal system (e.g. how crimes were defined, tried, and punished); and skills necessary for making arguments about the past (e.g. determining what a document can and cannot tell us about the society that produced it). The course assumes no prior knowledge of Chinese history."
"HIST166  PO"||`||""||`||"HIST166  PO"||`||"Hong Kong and Taiwan History"||`||"PHST"||`||"PO"||`||"PO"||`||"This course will cover the history of Hong Kong and Taiwan from the late 19th century to the present. Some of the themes it will explore include colonization and decolonization, cross-strait relations between Taiwan and China, the Cold War, and the contesting future imaginations of the region. The course focuses on the historiography of Hong Kong, Taiwan and its neighboring regions. We will also be looking at primary sources, such as personal papers, government archival documents, magazines and newspapers."
"HIST167  CM"||`||""||`||"HIST167  CM"||`||"Gender & History in South Asia"||`||"MHIS"||`||"CM"||`||"CM"||`||"This seminar looks at the way gender is constituted with a case study of South Asia (India, Pakistan, Nepal, Sri Lanka and Bangladesh).  We will use feminist approaches to discuss how 'women' and feminity, and 'men' and masculinity are produced.  After a quick survey of South Asian history to locate gender, we will look at three specific problems areas:  how the state and its legal system apportion power to women and men; how education works to produce different gender identities; and how in the arts the human body is differently used and interpreted, and experiences and emotions become gendered."
"HIST169  PZ"||`||""||`||"HIST169  PZ"||`||"Globaliz & Oceania: Hawai'i & Tn"||`||"ZHIS"||`||"PZ"||`||"PZ"||`||"Globalization and Oceania: Hawai'i and Tonga||``||||``||This comparative course explores the deep histories of Hawai'i and Tonga, beginning with their||``||stories of creation and closing with the annexation of these independent kingdoms by the U.S.||``||and British Empires at the end of the nineteenth century. Topics include: creation, voyaging,||``||gender, power, and the land."
"HIST170  CM"||`||"54.0101"||`||"HIST170  CM"||`||"Sex and Censorship in South Asia"||`||"MHIS"||`||"CM"||`||"CM"||`||"Restrictions on speech are a feature of democracies everywhere, from persecuting whistleblowers in the US to banning religious symbols in France to imposing restrictions on Twitter in Turkey. What sets the South Asian experience apart? This course will interrogate how a nexus of concerns over power, religion, and sex, originating in the colonial experience, has shaped the particular dynamics of censorship in South Asia. By examining the regionas long history of banning and prohibition, we will gain insight into how censorship has moulded South Asian cultural and political life. This course welcomes students interested in gender and sexuality studies, cinema and media studies, literature, history, politics, human rights, anthropology, and modern South Asian history and culture, as well as students interested in the past and present of censorship and democracy in the non-West."
"HIST174  CM"||`||"54.0101"||`||"HIST174  CM"||`||"Design Activism"||`||"MHIS"||`||"CM"||`||"CM"||`||"This seminar studies the relationship between the world of design and social transformations from the early twentieth century to the present. In particular, it examines the history of modern design movements in the non-West, especially Latin America, Asia and the Middle East, from the early twentieth century to the present, and how these movements have negotiated processes of political economy to produce new forms of agency, identity, community and social exchange for the transformation of everyday life and ultimately social renewal.||``||"
"HIST174  PO"||`||""||`||"HIST174  PO"||`||"Rise &  Fall of The Soviet Union"||`||"PHST"||`||"PO"||`||"PO"||`||"This course explores the rise and fall of the Soviet Union, from its birth amid the Great War to its collapse in 1991 and ongoing dissolution in the twenty-first century. We examine the political and social processes by which a multi-ethnic and multi-confessional empire transformed into the world's first socialist society. Our focuses include the creation of a revolutionary dictatorship, the evolution of Soviet ideology, everyday life under socialism, industrialization and agricultural collectivization, geopolitical competition, reform, dissent, and nationalism. We devote attention to patterns and variations across the Soviet space, from the Baltic Sea to Siberia and Central Asia."
"HIST178  PZ"||`||""||`||"HIST178  PZ"||`||"Queer & Feminst Histories of EME"||`||"ZHIS"||`||"PZ"||`||"PZ"||`||"Queer and Feminist Histories of Early Modern Europe:||``||||``||This course explores the performance of gendered and sexual identities in early modern Europe,||``||to understand the parameters of queer, trans, and feminist experience and ideas from 1400 to||``||1700. Focusing on narratives produced by people living in this era, as well as recent queer and||``||feminist historical scholarship, this course engages with subject matter (including early modern||``||norms of violence and sexuality) that can be challenging for twenty-first-century readers. "
"HIST179  CM"||`||"54.0101"||`||"HIST179  CM"||`||"Researching the Holocaust"||`||"MHIS"||`||"CM"||`||"CM"||`||"Exploration of research and reflection on the cutting-edge of current issues and debates surrounding Nazi Germany's attempt to annihilate the Jews. In a seminar-style inquiry designed for students who want to take their previous Holocaust studies to a more advanced level, attention focuses on film and internet resources, as well as on recent books and articles.||``||"
"HIST179  PO"||`||""||`||"HIST179  PO"||`||"Histories of Black Europe"||`||"PHST"||`||"PO"||`||"PO"||`||"This course explores the history of the African diaspora in Europe since the fifteenth century. From the arrival of elite and enslaved Africans in the early modern period to the migration of students and workers in the colonial and post-colonial eras, Black people have established a longstanding presence in Europe. Our course focuses on the lived experiences of Black Europeans and the ways they shaped Europe's political, social, and cultural history as they confronted racial discrimination and fought for liberation and citizenship. We examine the evolution of racial thinking and changing meanings of Blackness, Black women's and worker's movements, and Black internationalism, paying attention to the diversity of Black experiences across Europe."
"HIST180  PO"||`||""||`||"HIST180  PO"||`||"Decolonization European Empires"||`||"PHST"||`||"PO"||`||"PO"||`||"At the start of World War II in 1939, approximately one-third of the world's population lived under European colonial rule. By the end of the twentieth century, that number had dropped to less than one percent. This course examines the ending of European empires in Asia, Africa, the Middle East, and the Caribbean. Themes addressed include theories of imperialism and decolonization; anti-colonial nationalist and internationalist movements; the roles of violent and non-violent resistance; European domestic politics and international agreements; cultural imperialism; post-colonial immigration; the legacy of empire and decolonization; and the persistence of imperialism in the twenty-first century."
"HIST180  SC"||`||"54.0101"||`||"HIST180  SC"||`||"Proseminar: What is History?"||`||"SHIS"||`||"SC"||`||"SC"||`||"References to 'history' abound in the context of America's current political||``||crisis. But why and how is history especially relevant now? Is its lesson primarily instructive, to teach us that the past either repeats itself or is constituted by unique events? Does history provide critical distance to help us reflect on the present maelstrom of political rancor and division? Or might its uses even be emotional or psychological, offering comfort and shelter from a harsh contemporary reality? This course will consider these questions and others through a reading of historical monographs dealing with a variety of topics, time periods, and places."
"HIST183  CM"||`||""||`||"HIST183  CM"||`||"The Fall of Rome: End of Empire"||`||"MHIS"||`||"CM"||`||"CM"||`||"Political corruption, economic failure, barbarian invasion, religious rupture and even the plague have all been offered as explanations for the end of the Roman Empire. But do we really understand how and when a political system and culture that enjoyed such remarkable longevity finally came to an end? This course will examine the often widely divergent interpretations of material and documentary evidence offered by historians, classicists and archaeologists. Political, economic, military, religious, social and environmental factors will receive careful attention.||``||"
"HIST187  PZ"||`||""||`||"HIST187  PZ"||`||"Politicl Econ of Global Football"||`||"ZHIS"||`||"PZ"||`||"PZ"||`||"History and Political Economy of World Soccer: ||``||||``||Is anything more global than football? Can any cultural practice match its contemporary reach? In this course, students will cover the global history of football from the mid-nineteenth century to the present, understanding the game as an economic, cultural and political phenomenon. Students will have the chance to look at the history and sociology of football on every continent, the mens and the womens game, as well fan cultures, the operation of intentional institutions and mega events."
"HIST189G PO"||`||""||`||"HIST189G PO"||`||"History of the Sahara"||`||"PHST"||`||"PO"||`||"PO"||`||"The Sahara Desert is one of the world's most intriguing and least understood regions. The Sahara conjures up images of vast dunes, lush oases, and mysterious nomads. It makes up one-third of the African continent by area, and is comparable in size to the United States. This course demystifies the Sahara by considering its history from the deep past to the present, and by historicizing contemporary events in this increasingly geopoliticallyimportant area. The course familiarizes students with interdisciplinary methods through the reading of a wide array of primary and secondary sources from historical, anthropological, environmental studies, art historical, and other approaches. Letter grade only."
